{'optimization': 'ERM', 'nodes': 1724, 'SNR': 0.75, 'missp-mse': 0.7531467157228705, 'acc-mse': 0.010237232558757765, 'approx-error': 0.7429094831641128}
{'optimization': 'ERM', 'nodes': 2338, 'SNR': 0.75, 'missp-mse': 0.7613550974478703, 'acc-mse': 0.010237232558758002, 'approx-error': 0.7511178648891124}
{'optimization': 'ERM', 'nodes': 3170, 'SNR': 0.75, 'missp-mse': 0.7489475758157998, 'acc-mse': 0.010237232558757829, 'approx-error': 0.738710343257042}
{'optimization': 'ERM', 'nodes': 195, 'SNR': 0.5, 'missp-mse': 7.681334471188775, 'acc-mse': 0.05150864467342063, 'approx-error': 7.629825826515354}
{'optimization': 'ERM', 'nodes': 117, 'SNR': 0.5, 'missp-mse': 0.9417670545064122, 'acc-mse': 0.1185516610721065, 'approx-error': 0.8232153934343057}
{'optimization': 'ERM', 'nodes': 71, 'SNR': 0.5, 'missp-mse': 0.9806694625107752, 'acc-mse': 0.34133528447172173, 'approx-error': 0.6393341780390536}
{'optimization': 'ERM', 'nodes': 42, 'SNR': 0.5, 'missp-mse': 1.6939411274799805, 'acc-mse': 1.0652383402562964, 'approx-error': 0.6287027872236841}
{'optimization': 'ERM', 'nodes': 26, 'SNR': 0.5, 'missp-mse': 6.410549745502633, 'acc-mse': 5.381135178725618, 'approx-error': 1.0294145667770147}
{'optimization': 'ERM', 'nodes': 15, 'SNR': 0.5, 'missp-mse': 10.394562977109725, 'acc-mse': 9.155279727452518, 'approx-error': 1.2392832496572073}
{'optimization': 'ERM', 'nodes': 9, 'SNR': 0.5, 'missp-mse': 11.813993731725857, 'acc-mse': 10.814962459239014, 'approx-error': 0.9990312724868424}
{'optimization': 'ERM', 'nodes': 6, 'SNR': 0.5, 'missp-mse': 23.976942554808048, 'acc-mse': 22.94471676432994, 'approx-error': 1.0322257904781083}
{'optimization': 'ERM', 'nodes': 3, 'SNR': 0.5, 'missp-mse': 25.83829608351525, 'acc-mse': 25.010635161620634, 'approx-error': 0.8276609218946156}
{'optimization': 'ERM', 'nodes': 2, 'SNR': 0.5, 'missp-mse': 25.618055814281796, 'acc-mse': 24.8546273678937, 'approx-error': 0.7634284463880974}
{'optimization': 'ERM', 'nodes': 205, 'SNR': 0.5, 'missp-mse': 10.20153766018163, 'acc-mse': 0.03566962263937763, 'approx-error': 10.165868037542253}
{'optimization': 'ERM', 'nodes': 277, 'SNR': 0.5, 'missp-mse': 1.3130470985728109, 'acc-mse': 0.022753821422344223, 'approx-error': 1.2902932771504667}
{'optimization': 'ERM', 'nodes': 376, 'SNR': 0.5, 'missp-mse': 0.8290460395886233, 'acc-mse': 0.015885556244656814, 'approx-error': 0.8131604833439665}
{'optimization': 'ERM', 'nodes': 510, 'SNR': 0.5, 'missp-mse': 0.5974908770576662, 'acc-mse': 0.011315780836134784, 'approx-error': 0.5861750962215314}
{'optimization': 'ERM', 'nodes': 692, 'SNR': 0.5, 'missp-mse': 0.5086731626247424, 'acc-mse': 0.008740335581230855, 'approx-error': 0.49993282704351155}
{'optimization': 'ERM', 'nodes': 938, 'SNR': 0.5, 'missp-mse': 0.5137044904095933, 'acc-mse': 0.00916340630789853, 'approx-error': 0.5045410841016947}
{'optimization': 'ERM', 'nodes': 1272, 'SNR': 0.5, 'missp-mse': 0.42501471527482304, 'acc-mse': 0.009289716761912443, 'approx-error': 0.4157249985129106}
{'optimization': 'ERM', 'nodes': 1724, 'SNR': 0.5, 'missp-mse': 0.4059046650558726, 'acc-mse': 0.009289716761912427, 'approx-error': 0.39661494829396016}
